id,id_harga_beras,id_group
10711,218934,561
10712,218936,562
10713,218942,296
10714,218943,296
10715,218945,297
10716,218946,298
10717,218947,298
10718,218948,299
10719,218949,299
10720,218950,299
10721,218951,299
10722,218952,299
10723,218953,300
10724,218954,300
10725,218955,300
10726,218956,300
10727,218962,368
10728,218965,369
10729,218966,370
10730,218967,370
10731,218968,371
10732,218969,371
10733,218970,371
10734,218971,371
10735,218972,371
10736,218973,372
10737,218974,372
10738,218975,372
10739,218976,372
10740,218977,300
10741,218978,301
10742,218979,301
10743,218980,301
10744,218981,301
10745,218982,301
10746,218983,302
10747,218984,302
10748,218985,302
10749,218986,303
10750,218987,303
10751,218988,303
10752,218989,303
10753,218990,303
10754,218991,304
10755,218992,304
10756,218993,304
10757,218994,304
10758,218995,372
10759,218996,373
10760,218997,373
10761,218998,373
10762,218999,373
10763,219000,373
10764,219001,374
10765,219002,374
10766,219003,374
10767,219004,375
10768,219005,375
10769,219006,375
10770,219007,375
10771,219008,375
10772,219009,376
10773,219010,376
10774,219011,376
10775,219012,376
10776,219013,305
10777,219014,305
10778,219015,305
10779,219016,305
10780,219017,305
10781,219018,306
10782,219019,306
10783,219022,307
10784,219024,308
10785,219025,308
10786,219026,308
10787,219027,308
10788,219035,377
10789,219036,377
10790,219037,377
10791,219038,377
10792,219039,377
10793,219040,378
10794,219041,378
10795,219044,379
10796,219046,380
10797,219047,380
10798,219048,380
10799,219049,380
10800,219884,557
10801,219885,557
10802,219886,557
10803,219887,558
10804,219888,558
10805,219889,558
10806,219901,540
10807,219902,540
10808,219903,540
10809,219904,540
10810,219905,540
10811,219906,541
10812,219907,541
10813,219915,559
10814,219918,560
10815,219920,561
10816,219921,561
10817,219922,562
10818,219928,296
10819,219929,296
10820,219931,297
10821,219932,298
10822,219933,298
10823,219934,299
10824,219935,299
10825,219936,299
10826,219937,299
10827,219938,299
10828,219939,300
10829,219940,300
10830,219941,300
10831,219942,300
10832,219948,368
10833,219951,369
10834,219952,370
10835,219953,370
10836,219954,371
10837,219955,371
10838,219956,371
10839,219957,371
10840,219958,371
10841,219959,372
10842,219960,372
10843,219961,372
10844,219962,372
10845,219963,300
10846,219964,301
10847,219965,301
10848,219966,301
10849,219967,301
10850,219968,301
10851,219969,302
10852,219970,302
10853,219971,302
10854,219972,303
10855,219973,303
10856,219974,303
10857,219975,303
10858,219976,303
10859,219977,304
10860,219978,304
10861,219979,304
10862,219980,304
10863,219981,372
10864,219982,373
10865,219983,373
10866,219984,373
10867,219985,373
10868,219986,373
10869,219987,374
10870,219988,374
10871,219989,374
10872,219990,375
10873,219991,375
10874,219992,375
10875,219993,375
10876,219994,375
10877,219995,376
10878,219996,376
10879,219997,376
10880,219998,376
10881,219999,305
10882,220000,305
10883,220001,305
10884,220002,305
10885,220003,305
10886,220004,306
10887,220005,306
10888,220008,307
10889,220010,308
10890,220011,308
10891,220012,308
10892,220013,308
10893,220021,377
10894,220022,377
10895,220023,377
10896,220024,377
10897,220025,377
10898,220026,378
10899,220027,378
10900,220030,379
10901,220032,380
10902,220033,380
10903,220034,380
10904,220035,380
10905,220906,561
10906,220908,562
10907,220914,296
10908,220915,296
10909,220917,297
10910,220918,298
10911,220919,298
10912,220920,299
10913,220921,299
10914,220922,299
10915,220923,299
10916,220924,299
10917,220925,300
10918,220926,300
10919,220927,300
10920,220928,300
10921,220934,368
10922,220937,369
10923,220938,370
10924,220939,370
10925,220940,371
10926,220941,371
10927,220942,371
10928,220943,371
10929,220944,371
10930,220945,372
10931,220946,372
10932,220947,372
10933,220948,372
10934,220949,300
10935,220950,301
10936,220951,301
10937,220952,301
10938,220953,301
10939,220954,301
10940,220955,302
10941,220956,302
10942,220957,302
10943,220958,303
10944,220959,303
10945,220960,303
10946,220961,303
10947,220962,303
10948,220963,304
10949,220964,304
10950,220965,304
10951,220966,304
10952,220967,372
10953,220968,373
10954,220969,373
10955,220970,373
10956,220971,373
10957,220972,373
10958,220973,374
10959,220974,374
10960,220975,374
10961,220976,375
10962,220977,375
10963,220978,375
10964,220979,375
10965,220980,375
10966,220981,376
10967,220982,376
10968,220983,376
10969,220984,376
10970,220985,305
10971,220986,305
10972,220987,305
10973,220988,305
10974,220989,305
10975,220990,306
10976,220991,306
10977,220994,307
10978,220996,308
10979,220997,308
10980,220998,308
10981,220999,308
10982,221007,377
10983,221008,377
10984,221009,377
10985,221010,377
10986,221011,377
10987,221012,378
10988,221013,378
10989,221016,379
10990,221018,380
10991,221019,380
10992,221020,380
10993,221021,380
10994,221892,561
10995,221894,562
10996,221900,296
10997,221901,296
10998,221903,297
10999,221904,298
11000,221905,298
11001,221906,299
11002,221907,299
11003,221908,299
11004,221909,299
11005,221910,299
11006,221911,300
11007,221912,300
11008,221913,300
11009,221914,300
11010,221920,368
11011,221923,369
11012,221924,370
11013,221925,370
11014,221926,371
11015,221927,371
11016,221928,371
11017,221929,371
11018,221930,371
11019,221931,372
11020,221932,372
11021,221933,372
11022,221934,372
11023,221935,300
11024,221936,301
11025,221937,301
11026,221938,301
11027,221939,301
11028,221940,301
11029,221941,302
11030,221942,302
11031,221943,302
11032,221944,303
11033,221945,303
11034,221946,303
11035,221947,303
11036,221948,303
11037,221949,304
11038,221950,304
11039,221951,304
11040,221952,304
11041,221953,372
11042,221954,373
11043,221955,373
11044,221956,373
11045,221957,373
11046,221958,373
11047,221959,374
11048,221960,374
11049,221961,374
11050,221962,375
11051,221963,375
11052,221964,375
11053,221965,375
11054,221966,375
11055,221967,376
11056,221968,376
11057,221969,376
11058,221970,376
11059,221971,305
11060,221972,305
11061,221973,305
11062,221974,305
11063,221975,305
11064,221976,306
11065,221977,306
11066,221980,307
11067,221982,308
11068,221983,308
11069,221984,308
11070,221985,308
11071,221993,377
11072,221994,377
11073,221995,377
11074,221996,377
11075,221997,377
11076,221998,378
11077,221999,378
11078,222002,379
11079,222004,380
11080,222005,380
11081,222006,380
11082,222007,380
11083,222842,557
11084,222843,557
11085,222844,557
11086,222845,558
11087,222846,558
11088,222847,558
11089,222859,540
11090,222860,540
11091,222861,540
11092,222862,540
11093,222863,540
11094,222864,541
11095,222865,541
11096,222873,559
11097,222876,560
11098,222878,561
11099,222879,561
11100,222880,562
11101,222886,296
11102,222887,296
11103,222889,297
11104,222890,298
11105,222891,298
11106,222892,299
11107,222893,299
11108,222894,299
11109,222895,299
11110,222896,299
11111,222897,300
11112,222898,300
11113,222899,300
11114,222900,300
11115,222906,368
11116,222909,369
11117,222910,370
11118,222911,370
11119,222912,371
11120,222913,371
11121,222914,371
11122,222915,371
11123,222916,371
11124,222917,372
11125,222918,372
11126,222919,372
11127,222920,372
11128,222921,300
11129,222922,301
11130,222923,301
11131,222924,301
11132,222925,301
11133,222926,301
11134,222927,302
11135,222928,302
11136,222929,302
11137,222930,303
11138,222931,303
11139,222932,303
11140,222933,303
11141,222934,303
11142,222935,304
11143,222936,304
11144,222937,304
11145,222938,304
11146,222939,372
11147,222940,373
11148,222941,373
11149,222942,373
11150,222943,373
11151,222944,373
11152,222945,374
11153,222946,374
11154,222947,374
11155,222948,375
11156,222949,375
11157,222950,375
11158,222951,375
11159,222952,375
11160,222953,376
11161,222954,376
11162,222955,376
11163,222956,376
11164,222957,305
11165,222958,305
11166,222959,305
11167,222960,305
11168,222961,305
11169,222962,306
11170,222963,306
11171,222966,307
11172,222968,308
11173,222969,308
11174,222970,308
11175,222971,308
11176,222979,377
11177,222980,377
11178,222981,377
11179,222982,377
11180,222983,377
11181,222984,378
11182,222985,378
11183,222988,379
11184,222990,380
11185,222991,380
11186,222992,380
11187,222993,380
11188,223828,557
11189,223829,557
11190,223830,557
11191,223831,558
11192,223832,558
11193,223833,558
11194,223859,559
11195,223862,560
11196,223864,561
11197,223865,561
11198,223866,562
11199,223872,296
11200,223873,296
11201,223875,297
11202,223876,298
11203,223877,298
11204,223878,299
11205,223879,299
11206,223880,299
11207,223881,299
11208,223882,299
11209,223883,300
11210,223884,300
11211,223885,300
11212,223886,300
11213,223892,368
11214,223895,369
11215,223896,370
11216,223897,370
11217,223898,371
11218,223899,371
11219,223900,371
11220,223901,371
11221,223902,371
11222,223903,372
11223,223904,372
11224,223905,372
11225,223906,372
11226,223907,300
11227,223908,301
11228,223909,301
11229,223910,301
11230,223911,301
11231,223912,301
11232,223913,302
11233,223914,302
11234,223915,302
11235,223916,303
11236,223917,303
11237,223918,303
11238,223919,303
11239,223920,303
11240,223921,304
11241,223922,304
11242,223923,304
11243,223924,304
11244,223925,372
11245,223926,373
11246,223927,373
11247,223928,373
11248,223929,373
11249,223930,373
11250,223931,374
11251,223932,374
11252,223933,374
11253,223934,375
11254,223935,375
11255,223936,375
11256,223937,375
11257,223938,375
11258,223939,376
11259,223940,376
11260,223941,376
11261,223942,376
11262,223943,305
11263,223944,305
11264,223945,305
11265,223946,305
11266,223947,305
11267,223948,306
11268,223949,306
11269,223952,307
11270,223954,308
11271,223955,308
11272,223956,308
11273,223957,308
11274,223965,377
11275,223966,377
11276,223967,377
11277,223968,377
11278,223969,377
11279,223970,378
11280,223971,378
11281,223974,379
11282,223976,380
11283,223977,380
11284,223978,380
11285,223979,380
11286,224814,557
11287,224815,557
11288,224816,557
11289,224817,558
11290,224818,558
11291,224819,558
11292,224831,540
11293,224832,540
11294,224833,540
11295,224834,540
11296,224835,540
11297,224836,541
11298,224837,541
11299,224845,559
11300,224848,560
11301,224850,561
11302,224851,561
11303,224852,562
11304,224858,296
11305,224859,296
11306,224861,297
11307,224862,298
11308,224863,298
11309,224864,299
11310,224865,299
11311,224866,299
11312,224867,299
11313,224868,299
11314,224869,300
11315,224870,300
11316,224871,300
11317,224872,300
11318,224878,368
11319,224881,369
11320,224882,370
11321,224883,370
11322,224884,371
11323,224885,371
11324,224886,371
11325,224887,371
11326,224888,371
11327,224889,372
11328,224890,372
11329,224891,372
11330,224892,372
11331,224893,300
11332,224894,301
11333,224895,301
11334,224896,301
11335,224897,301
11336,224898,301
11337,224899,302
11338,224900,302
11339,224901,302
11340,224902,303
11341,224903,303
11342,224904,303
11343,224905,303
11344,224906,303
11345,224907,304
11346,224908,304
11347,224909,304
11348,224910,304
11349,224911,372
11350,224912,373
11351,224913,373
11352,224914,373
11353,224915,373
11354,224916,373
11355,224917,374
11356,224918,374
11357,224919,374
11358,224920,375
11359,224921,375
11360,224922,375
11361,224923,375
11362,224924,375
11363,224925,376
11364,224926,376
11365,224927,376
11366,224928,376
11367,224929,305
11368,224930,305
11369,224931,305
11370,224932,305
11371,224933,305
11372,224934,306
11373,224935,306
11374,224938,307
11375,224940,308
11376,224941,308
11377,224942,308
11378,224943,308
11379,224951,377
11380,224952,377
11381,224953,377
11382,224954,377
11383,224955,377
11384,224956,378
11385,224957,378
11386,224960,379
11387,224962,380
11388,224963,380
11389,224964,380
11390,224965,380
11391,225800,557
11392,225801,557
11393,225802,557
11394,225803,558
11395,225804,558
11396,225805,558
11397,225817,540
11398,225818,540
11399,225819,540
11400,225820,540
11401,225821,540
11402,225822,541
11403,225823,541
11404,225831,559
11405,225834,560
11406,225836,561
11407,225837,561
11408,225838,562
11409,225844,296
11410,225845,296
11411,225847,297
11412,225848,298
11413,225849,298
11414,225850,299
11415,225851,299
11416,225852,299
11417,225853,299
11418,225854,299
11419,225855,300
11420,225856,300
11421,225857,300
11422,225858,300
11423,225864,368
11424,225867,369
11425,225868,370
11426,225869,370
11427,225870,371
11428,225871,371
11429,225872,371
11430,225873,371
11431,225874,371
11432,225875,372
11433,225876,372
11434,225877,372
11435,225878,372
11436,225879,300
11437,225880,301
11438,225881,301
11439,225882,301
11440,225883,301
11441,225884,301
11442,225885,302
11443,225886,302
11444,225887,302
11445,225888,303
11446,225889,303
11447,225890,303
11448,225891,303
11449,225892,303
11450,225893,304
11451,225894,304
11452,225895,304
11453,225896,304
11454,225897,372
11455,225898,373
11456,225899,373
11457,225900,373
11458,225901,373
11459,225902,373
11460,225903,374
11461,225904,374
11462,225905,374
11463,225906,375
11464,225907,375
11465,225908,375
11466,225909,375
11467,225910,375
11468,225911,376
11469,225912,376
11470,225913,376
11471,225914,376
11472,225915,305
11473,225916,305
11474,225917,305
11475,225918,305
11476,225919,305
11477,225920,306
11478,225921,306
11479,225924,307
11480,225926,308
11481,225927,308
11482,225928,308
11483,225929,308
11484,225937,377
11485,225938,377
11486,225939,377
11487,225940,377
11488,225941,377
11489,225942,378
11490,225943,378
11491,225946,379
11492,225948,380
11493,225949,380
11494,225950,380
11495,225951,380
11496,226786,557
11497,226787,557
11498,226788,557
11499,226789,558
11500,226790,558
11501,226791,558
11502,226817,559
11503,226820,560
11504,226822,561
11505,226823,561
11506,226824,562
11507,226830,296
11508,226831,296
11509,226833,297
11510,226834,298
11511,226835,298
11512,226836,299
11513,226837,299
11514,226838,299
11515,226839,299
11516,226840,299
11517,226841,300
11518,226842,300
11519,226843,300
11520,226844,300
11521,226850,368
11522,226853,369
11523,226854,370
11524,226855,370
11525,226856,371
11526,226857,371
11527,226858,371
11528,226859,371
11529,226860,371
11530,226861,372
11531,226862,372
11532,226863,372
11533,226864,372
11534,226865,300
11535,226866,301
11536,226867,301
11537,226868,301
11538,226869,301
11539,226870,301
11540,226871,302
11541,226872,302
11542,226873,302
11543,226874,303
11544,226875,303
11545,226876,303
11546,226877,303
11547,226878,303
11548,226879,304
11549,226880,304
11550,226881,304
11551,226882,304
11552,226883,372
11553,226884,373
11554,226885,373
11555,226886,373
11556,226887,373
11557,226888,373
11558,226889,374
11559,226890,374
11560,226891,374
11561,226892,375
11562,226893,375
11563,226894,375
11564,226895,375
11565,226896,375
11566,226897,376
11567,226898,376
11568,226899,376
11569,226900,376
11570,226901,305
11571,226902,305
11572,226903,305
11573,226904,305
11574,226905,305
11575,226906,306
11576,226907,306
11577,226910,307
11578,226912,308
11579,226913,308
11580,226914,308
11581,226915,308
11582,226923,377
11583,226924,377
11584,226925,377
11585,226926,377
11586,226927,377
11587,226928,378
11588,226929,378
11589,226932,379
11590,226934,380
11591,226935,380
11592,226936,380
11593,226937,380
11594,227808,561
11595,227810,562
11596,227816,296
11597,227817,296
11598,227819,297
11599,227820,298
11600,227821,298
11601,227822,299
11602,227823,299
11603,227824,299
11604,227825,299
11605,227826,299
11606,227827,300
11607,227828,300
11608,227829,300
11609,227830,300
11610,227836,368
11611,227839,369
11612,227840,370
11613,227841,370
11614,227842,371
11615,227843,371
11616,227844,371
11617,227845,371
11618,227846,371
11619,227847,372
11620,227848,372
11621,227849,372
11622,227850,372
11623,227851,300
11624,227852,301
11625,227853,301
11626,227854,301
11627,227855,301
11628,227856,301
11629,227857,302
11630,227858,302
11631,227859,302
11632,227860,303
11633,227861,303
11634,227862,303
11635,227863,303
11636,227864,303
11637,227865,304
11638,227866,304
11639,227867,304
11640,227868,304
11641,227869,372
11642,227870,373
11643,227871,373
11644,227872,373
11645,227873,373
11646,227874,373
11647,227875,374
11648,227876,374
11649,227877,374
11650,227878,375
11651,227879,375
11652,227880,375
11653,227881,375
11654,227882,375
11655,227883,376
11656,227884,376
11657,227885,376
11658,227886,376
11659,227887,305
11660,227888,305
11661,227889,305
11662,227890,305
11663,227891,305
11664,227892,306
11665,227893,306
11666,227896,307
11667,227898,308
11668,227899,308
11669,227900,308
11670,227901,308
11671,227909,377
11672,227910,377
11673,227911,377
11674,227912,377
11675,227913,377
11676,227914,378
11677,227915,378
11678,227918,379
11679,227920,380
11680,227921,380
11681,227922,380
11682,227923,380
11683,228758,557
11684,228759,557
11685,228760,557
11686,228761,558
11687,228762,558
11688,228763,558
11689,228775,540
11690,228776,540
11691,228777,540
11692,228778,540
11693,228779,540
11694,228780,541
11695,228781,541
11696,228789,559
11697,228792,560
11698,228794,561
11699,228795,561
11700,228796,562
11701,228802,296
11702,228803,296
11703,228805,297
11704,228806,298
11705,228807,298
11706,228808,299
11707,228809,299
11708,228810,299
11709,228811,299
11710,228812,299
11711,228813,300
11712,228814,300
11713,228815,300
11714,228816,300
11715,228822,368
11716,228825,369
11717,228826,370
11718,228827,370
11719,228828,371
11720,228829,371
11721,228830,371
11722,228831,371
11723,228832,371
11724,228833,372
11725,228834,372
11726,228835,372
11727,228836,372
11728,228837,300
11729,228838,301
11730,228839,301
11731,228840,301
11732,228841,301
11733,228842,301
11734,228843,302
11735,228844,302
11736,228845,302
11737,228846,303
11738,228847,303
11739,228848,303
11740,228849,303
11741,228850,303
11742,228851,304
11743,228852,304
11744,228853,304
11745,228854,304
11746,228855,372
11747,228856,373
11748,228857,373
11749,228858,373
11750,228859,373
11751,228860,373
11752,228861,374
11753,228862,374
11754,228863,374
11755,228864,375
11756,228865,375
11757,228866,375
11758,228867,375
11759,228868,375
11760,228869,376
11761,228870,376
11762,228871,376
11763,228872,376
11764,228873,305
11765,228874,305
11766,228875,305
11767,228876,305
11768,228877,305
11769,228878,306
11770,228879,306
11771,228882,307
11772,228884,308
11773,228885,308
11774,228886,308
11775,228887,308
11776,228895,377
11777,228896,377
11778,228897,377
11779,228898,377
11780,228899,377
11781,228900,378
11782,228901,378
11783,228904,379
11784,228906,380
11785,228907,380
11786,228908,380
11787,228909,380
11788,229744,557
11789,229745,557
11790,229746,557
11791,229747,558
11792,229748,558
11793,229749,558
11794,229775,559
11795,229778,560
11796,229780,561
11797,229781,561
11798,229782,562
11799,229788,296
11800,229789,296
11801,229791,297
11802,229792,298
11803,229793,298
11804,229794,299
11805,229795,299
11806,229796,299
11807,229797,299
11808,229798,299
11809,229799,300
11810,229800,300
11811,229801,300
11812,229802,300
11813,229808,368
11814,229811,369
11815,229812,370
11816,229813,370
11817,229814,371
11818,229815,371
11819,229816,371
11820,229817,371
11821,229818,371
11822,229819,372
11823,229820,372
11824,229821,372
11825,229822,372
11826,229823,300
11827,229824,301
11828,229825,301
11829,229826,301
11830,229827,301
11831,229828,301
11832,229829,302
11833,229830,302
11834,229831,302
11835,229832,303
11836,229833,303
11837,229834,303
11838,229835,303
11839,229836,303
11840,229837,304
11841,229838,304
11842,229839,304
11843,229840,304
11844,229841,372
11845,229842,373
11846,229843,373
11847,229844,373
11848,229845,373
11849,229846,373
11850,229847,374
11851,229848,374
11852,229849,374
11853,229850,375
11854,229851,375
11855,229852,375
11856,229853,375
11857,229854,375
11858,229855,376
11859,229856,376
11860,229857,376
11861,229858,376
11862,229859,305
11863,229860,305
11864,229861,305
11865,229862,305
11866,229863,305
11867,229864,306
11868,229865,306
11869,229868,307
11870,229870,308
11871,229871,308
11872,229872,308
11873,229873,308
11874,229881,377
11875,229882,377
11876,229883,377
11877,229884,377
11878,229885,377
11879,229886,378
11880,229887,378
11881,229890,379
11882,229892,380
11883,229893,380
11884,229894,380
11885,229895,380
11886,230730,557
11887,230731,557
11888,230732,557
11889,230733,558
11890,230734,558
11891,230735,558
11892,230761,559
11893,230764,560
11894,230766,561
11895,230767,561
11896,230768,562
11897,230774,296
11898,230775,296
11899,230777,297
11900,230778,298
11901,230779,298
11902,230780,299
11903,230781,299
11904,230782,299
11905,230783,299
11906,230784,299
11907,230785,300
11908,230786,300
11909,230787,300
11910,230788,300
11911,230794,368
11912,230797,369
11913,230798,370
11914,230799,370
11915,230800,371
11916,230801,371
11917,230802,371
11918,230803,371
11919,230804,371
11920,230805,372
11921,230806,372
11922,230807,372
11923,230808,372
11924,230809,300
11925,230810,301
11926,230811,301
11927,230812,301
11928,230813,301
11929,230814,301
11930,230815,302
11931,230816,302
11932,230817,302
11933,230818,303
11934,230819,303
11935,230820,303
11936,230821,303
11937,230822,303
11938,230823,304
11939,230824,304
11940,230825,304
11941,230826,304
11942,230827,372
11943,230828,373
11944,230829,373
11945,230830,373
11946,230831,373
11947,230832,373
11948,230833,374
11949,230834,374
11950,230835,374
11951,230836,375
11952,230837,375
11953,230838,375
11954,230839,375
11955,230840,375
11956,230841,376
11957,230842,376
11958,230843,376
11959,230844,376
11960,230845,305
11961,230846,305
11962,230847,305
11963,230848,305
11964,230849,305
11965,230850,306
11966,230851,306
11967,230854,307
11968,230856,308
11969,230857,308
11970,230858,308
11971,230859,308
11972,230867,377
11973,230868,377
11974,230869,377
11975,230870,377
11976,230871,377
11977,230872,378
11978,230873,378
11979,230876,379
11980,230878,380
11981,230879,380
11982,230880,380
11983,230881,380
11984,231716,557
11985,231717,557
11986,231718,557
11987,231719,558
11988,231720,558
11989,231721,558
11990,231733,540
11991,231734,540
11992,231735,540
11993,231736,540
11994,231737,540
11995,231738,541
11996,231739,541
11997,231747,559
11998,231750,560
11999,231752,561
12000,231753,561
12001,231754,562
12002,231760,296
12003,231761,296
12004,231763,297
12005,231764,298
12006,231765,298
12007,231766,299
12008,231767,299
12009,231768,299
12010,231769,299
12011,231770,299
12012,231771,300
12013,231772,300
12014,231773,300
12015,231774,300
12016,231780,368
12017,231783,369
12018,231784,370
12019,231785,370
12020,231786,371
12021,231787,371
12022,231788,371
12023,231789,371
12024,231790,371
12025,231791,372
12026,231792,372
12027,231793,372
12028,231794,372
12029,231795,300
12030,231796,301
12031,231797,301
12032,231798,301
12033,231799,301
12034,231800,301
12035,231801,302
12036,231802,302
12037,231803,302
12038,231804,303
12039,231805,303
12040,231806,303
12041,231807,303
12042,231808,303
12043,231809,304
12044,231810,304
12045,231811,304
12046,231812,304
12047,231813,372
12048,231814,373
12049,231815,373
12050,231816,373
12051,231817,373
12052,231818,373
12053,231819,374
12054,231820,374
12055,231821,374
12056,231822,375
12057,231823,375
12058,231824,375
12059,231825,375
12060,231826,375
12061,231827,376
12062,231828,376
12063,231829,376
12064,231830,376
12065,231831,305
12066,231832,305
12067,231833,305
12068,231834,305
12069,231835,305
12070,231836,306
12071,231837,306
12072,231840,307
12073,231842,308
12074,231843,308
12075,231844,308
12076,231845,308
12077,231853,377
12078,231854,377
12079,231855,377
12080,231856,377
12081,231857,377
12082,231858,378
12083,231859,378
12084,231862,379
12085,231864,380
12086,231865,380
12087,231866,380
12088,231867,380
12089,232702,557
12090,232703,557
12091,232704,557
12092,232705,558
12093,232706,558
12094,232707,558
12095,232733,559
12096,232736,560
12097,232738,561
12098,232739,561
12099,232740,562
12100,232746,296
12101,232747,296
12102,232749,297
12103,232750,298
12104,232751,298
12105,232752,299
12106,232753,299
12107,232754,299
12108,232755,299
12109,232756,299
12110,232757,300
12111,232758,300
12112,232759,300
12113,232760,300
12114,232766,368
12115,232769,369
12116,232770,370
12117,232771,370
12118,232772,371
12119,232773,371
12120,232774,371
12121,232775,371
12122,232776,371
12123,232777,372
12124,232778,372
12125,232779,372
12126,232780,372
12127,232781,300
12128,232782,301
12129,232783,301
12130,232784,301
12131,232785,301
12132,232786,301
12133,232787,302
12134,232788,302
12135,232789,302
12136,232790,303
12137,232791,303
12138,232792,303
12139,232793,303
12140,232794,303
12141,232795,304
12142,232796,304
12143,232797,304
12144,232798,304
12145,232799,372
12146,232800,373
12147,232801,373
12148,232802,373
12149,232803,373
12150,232804,373
12151,232805,374
12152,232806,374
12153,232807,374
12154,232808,375
12155,232809,375
12156,232810,375
12157,232811,375
12158,232812,375
12159,232813,376
12160,232814,376
12161,232815,376
12162,232816,376
12163,232817,305
12164,232818,305
12165,232819,305
12166,232820,305
12167,232821,305
12168,232822,306
12169,232823,306
12170,232826,307
12171,232828,308
12172,232829,308
12173,232830,308
12174,232831,308
12175,232839,377
12176,232840,377
12177,232841,377
12178,232842,377
12179,232843,377
12180,232844,378
12181,232845,378
12182,232848,379
12183,232850,380
12184,232851,380
12185,232852,380
12186,232853,380
12187,233705,540
12188,233706,540
12189,233707,540
12190,233708,540
12191,233709,540
12192,233710,541
12193,233711,541
12194,233724,561
12195,233726,562
12196,233732,296
12197,233733,296
12198,233735,297
12199,233736,298
12200,233737,298
12201,233738,299
12202,233739,299
12203,233740,299
12204,233741,299
12205,233742,299
12206,233743,300
12207,233744,300
12208,233745,300
12209,233746,300
12210,233752,368
12211,233755,369
12212,233756,370
12213,233757,370
12214,233758,371
12215,233759,371
12216,233760,371
12217,233761,371
12218,233762,371
12219,233763,372
12220,233764,372
12221,233765,372
12222,233766,372
12223,233767,300
12224,233768,301
12225,233769,301
12226,233770,301
12227,233771,301
12228,233772,301
12229,233773,302
12230,233774,302
12231,233775,302
12232,233776,303
12233,233777,303
12234,233778,303
12235,233779,303
12236,233780,303
12237,233781,304
12238,233782,304
12239,233783,304
12240,233784,304
12241,233785,372
12242,233786,373
12243,233787,373
12244,233788,373
12245,233789,373
12246,233790,373
12247,233791,374
12248,233792,374
12249,233793,374
12250,233794,375
12251,233795,375
12252,233796,375
12253,233797,375
12254,233798,375
12255,233799,376
12256,233800,376
12257,233801,376
12258,233802,376
12259,233803,305
12260,233804,305
12261,233805,305
12262,233806,305
12263,233807,305
12264,233808,306
12265,233809,306
12266,233812,307
12267,233814,308
12268,233815,308
12269,233816,308
12270,233817,308
12271,233825,377
12272,233826,377
12273,233827,377
12274,233828,377
12275,233829,377
12276,233830,378
12277,233831,378
12278,233834,379
12279,233836,380
12280,233837,380
12281,233838,380
12282,233839,380
12283,234674,557
12284,234675,557
12285,234676,557
12286,234677,558
12287,234678,558
12288,234679,558
12289,234691,540
12290,234692,540
12291,234693,540
12292,234694,540
12293,234695,540
12294,234696,541
12295,234697,541
12296,234705,559
12297,234708,560
12298,234710,561
12299,234711,561
12300,234712,562
12301,234718,296
12302,234719,296
12303,234721,297
12304,234722,298
12305,234723,298
12306,234724,299
12307,234725,299
12308,234726,299
12309,234727,299
12310,234728,299
12311,234729,300
12312,234730,300
12313,234731,300
12314,234732,300
12315,234738,368
12316,234741,369
12317,234742,370
12318,234743,370
12319,234744,371
12320,234745,371
12321,234746,371
12322,234747,371
12323,234748,371
12324,234749,372
12325,234750,372
12326,234751,372
12327,234752,372
12328,234753,300
12329,234754,301
12330,234755,301
12331,234756,301
12332,234757,301
12333,234758,301
12334,234759,302
12335,234760,302
12336,234761,302
12337,234762,303
12338,234763,303
12339,234764,303
12340,234765,303
12341,234766,303
12342,234767,304
12343,234768,304
12344,234769,304
12345,234770,304
12346,234771,372
12347,234772,373
12348,234773,373
12349,234774,373
12350,234775,373
12351,234776,373
12352,234777,374
12353,234778,374
12354,234779,374
12355,234780,375
12356,234781,375
12357,234782,375
12358,234783,375
12359,234784,375
12360,234785,376
12361,234786,376
12362,234787,376
12363,234788,376
12364,234789,305
12365,234790,305
12366,234791,305
12367,234792,305
12368,234793,305
12369,234794,306
12370,234795,306
12371,234798,307
12372,234800,308
12373,234801,308
12374,234802,308
12375,234803,308
12376,234811,377
12377,234812,377
12378,234813,377
12379,234814,377
12380,234815,377
12381,234816,378
12382,234817,378
12383,234820,379
12384,234822,380
12385,234823,380
12386,234824,380
12387,234825,380
12388,235660,557
12389,235661,557
12390,235662,557
12391,235663,558
12392,235664,558
12393,235665,558
12394,235677,540
12395,235678,540
12396,235679,540
12397,235680,540
12398,235681,540
12399,235682,541
12400,235683,541
12401,235691,559
12402,235694,560
12403,235696,561
12404,235697,561
12405,235698,562
12406,235704,296
12407,235705,296
12408,235707,297
12409,235708,298
12410,235709,298
12411,235710,299
12412,235711,299
12413,235712,299
12414,235713,299
12415,235714,299
12416,235715,300
12417,235716,300
12418,235717,300
12419,235718,300
12420,235724,368
12421,235727,369
12422,235728,370
12423,235729,370
12424,235730,371
12425,235731,371
12426,235732,371
12427,235733,371
12428,235734,371
12429,235735,372
12430,235736,372
12431,235737,372
12432,235738,372
12433,235739,300
12434,235740,301
12435,235741,301
12436,235742,301
12437,235743,301
12438,235744,301
12439,235745,302
12440,235746,302
12441,235747,302
12442,235748,303
12443,235749,303
12444,235750,303
12445,235751,303
12446,235752,303
12447,235753,304
12448,235754,304
12449,235755,304
12450,235756,304
12451,235757,372
12452,235758,373
12453,235759,373
12454,235760,373
12455,235761,373
12456,235762,373
12457,235763,374
12458,235764,374
